person_id,test_time,education,childhood,gender,age,hand,familysize,rwa
480,259,NA,Suburban,Female,14,Right,2,4.35
481,213,High school,"Urban (town, city)",Male,15,Right,2,2.15
482,173,University degree,Suburban,Female,24,Right,2,4.3
483,126,University degree,Suburban,Female,31,Right,2,1.1
484,252,Less than high school,Suburban,Female,26,Right,8,1.3
485,227,University degree,Rural (country side),Male,24,Right,3,2.6
486,264,High school,Suburban,Male,48,Both,8,6.7894736842105265
487,162,High school,"Urban (town, city)",Female,39,Right,1,2.7
488,294,High school,Rural (country side),Male,68,Right,4,5.1
489,153,University degree,Suburban,Male,18,Right,2,3.25
490,185,High school,Rural (country side),Male,20,Right,5,1.95
491,160,Graduate degree,Suburban,Male,22,Left,4,5.8
492,172,Less than high school,Suburban,Female,15,Right,1,1
493,233,High school,"Urban (town, city)",Male,17,Right,2,1.7
494,NA,High school,Rural (country side),Male,16,Right,3,3.2
495,236,High school,Suburban,Male,18,Right,2,1.55
496,NA,Less than high school,"Urban (town, city)",Male,16,Right,2,3.55
497,169,High school,"Urban (town, city)",Female,18,Right,4,6.25
498,135,Graduate degree,Suburban,Male,27,Right,2,1.3
499,181,High school,"Urban (town, city)",Male,32,Right,2,1.35
500,333,High school,NA,Male,17,Right,1,1.25
501,260,Less than high school,Rural (country side),Male,18,Right,2,3.85
502,218,University degree,Rural (country side),Male,25,Right,2,1
503,351,Graduate degree,"Urban (town, city)",Female,22,Right,1,2.4
504,337,High school,Suburban,Female,62,Right,1,2.4
505,125,Less than high school,Suburban,Female,13,Right,1,1.25
506,414,High school,Suburban,Male,18,Left,8,2.75
507,167,University degree,Rural (country side),Female,28,Right,2,1
508,281,High school,"Urban (town, city)",Male,24,Right,2,3.25
509,157,High school,Suburban,Male,16,Right,1,3.4
510,360,High school,Suburban,Female,15,Right,2,2.9
511,393,Less than high school,"Urban (town, city)",Female,16,Right,1,1.8
512,252,High school,Suburban,Female,33,Right,2,1.55
513,166,University degree,Rural (country side),Male,20,Right,2,2.85
514,214,Graduate degree,"Urban (town, city)",Male,58,Right,2,6
515,333,High school,Suburban,Male,19,Right,7,5.35
516,217,High school,Rural (country side),Female,41,Right,5,1.35
517,171,High school,Suburban,Male,21,Right,2,1.15
518,246,Graduate degree,Rural (country side),Male,28,Right,2,5.5
519,262,High school,"Urban (town, city)",Male,15,Right,2,5.7
520,115,High school,Rural (country side),Male,18,Right,3,1.9
521,187,Graduate degree,"Urban (town, city)",Male,50,Right,4,4.25
522,146,University degree,"Urban (town, city)",Female,29,Right,1,1
523,243,High school,Suburban,Female,18,Right,3,1.6
524,224,High school,Suburban,Male,19,Right,3,5.1
525,199,High school,Suburban,NA,18,Right,1,3.25
526,182,High school,Suburban,Female,33,Both,2,1.5
527,135,University degree,Suburban,Male,22,Left,2,3.35
528,227,Less than high school,Rural (country side),Male,15,Right,3,7.6
529,124,Less than high school,"Urban (town, city)",Male,14,Both,2,4.7
530,254,University degree,"Urban (town, city)",Male,63,Right,5,3.15
531,234,High school,"Urban (town, city)",Female,17,Left,3,5.75
532,176,University degree,"Urban (town, city)",Female,23,Right,1,1.25
533,210,University degree,Suburban,Male,30,Right,3,3.1
534,235,High school,Rural (country side),Male,14,Right,3,1.2
535,301,Less than high school,Suburban,Male,16,Left,2,1
536,487,University degree,"Urban (town, city)",Male,43,Right,2,2.25
537,69,University degree,Suburban,Female,27,Right,2,1
538,205,Graduate degree,Rural (country side),Female,43,Both,1,1.3
539,275,High school,Suburban,Female,48,Right,4,1.7
540,118,Graduate degree,Suburban,Female,27,Right,3,1
541,142,High school,Rural (country side),Female,21,Left,3,1.7
542,99,High school,Suburban,Male,18,Right,2,2
543,185,University degree,"Urban (town, city)",Male,22,Right,1,2.7
544,378,Less than high school,"Urban (town, city)",Male,16,Right,2,5.6
545,319,University degree,Rural (country side),Male,25,Right,3,1.1
546,175,High school,"Urban (town, city)",Male,20,Right,4,5.7
547,258,Less than high school,Suburban,Female,15,Right,2,1.3
548,242,University degree,Suburban,Male,24,Left,3,1.3
549,223,High school,Suburban,Female,27,Right,3,6.25
550,141,High school,"Urban (town, city)",Female,16,Right,2,2.15
551,170,High school,Suburban,Female,70,Right,1,2.05
552,198,University degree,Suburban,Male,42,Right,2,1.6
553,NA,Graduate degree,Suburban,Male,31,Right,4,2.45
554,240,High school,Suburban,Male,16,Right,2,6.6
555,195,University degree,"Urban (town, city)",Female,26,Right,2,2.35
556,113,Graduate degree,"Urban (town, city)",Male,32,Right,2,4.3
557,114,Graduate degree,"Urban (town, city)",Female,52,Left,1,1
558,173,University degree,Suburban,Female,40,Right,2,2.85
559,128,University degree,Suburban,Male,21,Right,2,3.75
560,272,University degree,Rural (country side),Male,25,Right,2,3.15
561,238,High school,Suburban,Male,21,Left,3,2.3
562,468,High school,Suburban,Male,19,Right,3,1.5
563,NA,Graduate degree,Rural (country side),Male,42,Right,2,1.95
564,158,High school,Suburban,Male,18,Left,2,1.95
565,548,Graduate degree,Rural (country side),Male,34,Right,3,2
566,399,Less than high school,Rural (country side),Female,16,Right,2,2.75
567,211,High school,"Urban (town, city)",Male,44,Right,2,3.4
568,216,High school,Suburban,Female,59,Right,7,2.45
569,182,Graduate degree,Suburban,Female,48,Right,1,4.4
570,231,University degree,"Urban (town, city)",Female,59,Right,3,1.2
571,167,Graduate degree,"Urban (town, city)",Female,54,Right,3,2.15
572,248,Less than high school,"Urban (town, city)",Male,17,Right,2,3.65
573,298,NA,Suburban,Female,45,Both,3,2.55
574,207,High school,Suburban,Female,18,Right,1,1.95
575,NA,High school,"Urban (town, city)",Female,29,Right,5,1.2
576,325,High school,Suburban,Female,52,Right,3,3.75
577,141,Less than high school,Suburban,Female,14,Right,2,2.15
578,237,High school,"Urban (town, city)",Male,18,Right,8,5.2
579,270,High school,"Urban (town, city)",Female,22,Left,2,2.55
580,229,University degree,"Urban (town, city)",Female,27,Right,NA,8.1
581,186,Graduate degree,Suburban,Male,51,Right,2,6.65
582,134,High school,Suburban,Female,17,Right,2,1.7
583,310,University degree,Suburban,Female,33,Right,2,5.85
584,178,High school,"Urban (town, city)",Female,19,Both,2,1.25
585,556,High school,"Urban (town, city)",Male,16,Right,3,4.8
586,NA,High school,Suburban,Female,17,Right,3,2.8
587,198,University degree,Suburban,Male,26,Right,3,1.95
588,150,University degree,Suburban,Male,44,Right,2,2.85
589,189,Graduate degree,Suburban,Male,32,Left,3,1.85
590,298,Less than high school,"Urban (town, city)",Female,18,Right,2,3
591,255,Less than high school,Suburban,Female,16,Right,1,2.6
592,253,High school,"Urban (town, city)",Male,15,Right,3,6.05
593,209,High school,"Urban (town, city)",Male,22,Both,NA,4.25
594,399,University degree,"Urban (town, city)",Male,22,Right,4,1.7
595,130,High school,"Urban (town, city)",Male,43,Right,2,1.05
596,242,High school,Suburban,Female,17,Right,3,4.1
597,372,University degree,"Urban (town, city)",Other,19,Right,5,2.55
598,218,High school,Suburban,Female,33,Both,2,2.45
599,223,High school,"Urban (town, city)",Male,16,Left,2,4.65
600,19,Less than high school,Suburban,Other,NA,Both,NA,0
601,221,Graduate degree,Suburban,Male,49,Left,2,4.65
602,232,University degree,"Urban (town, city)",Male,40,Right,1,1.6
603,288,High school,"Urban (town, city)",Male,18,Left,2,2.8
604,239,High school,Suburban,Male,19,Right,1,4.65
605,226,High school,"Urban (town, city)",Male,35,Right,2,8.05
606,154,Less than high school,Suburban,Male,42,Right,2,1.6
607,138,High school,Rural (country side),Female,38,Right,2,1.1
608,375,Less than high school,Suburban,Female,14,Right,2,1.35
609,288,University degree,"Urban (town, city)",Female,47,Right,3,4.35
610,232,University degree,Rural (country side),Male,27,Right,4,7.35
611,246,Less than high school,Suburban,Female,17,Right,2,1.7
612,236,High school,"Urban (town, city)",Female,18,Right,NA,2.65
613,122,Graduate degree,Rural (country side),Male,27,Right,1,1.7
614,149,High school,"Urban (town, city)",Male,16,Right,2,2
615,184,High school,Suburban,Male,18,Right,3,5.75
616,130,High school,Suburban,Female,16,Right,1,2.9
617,169,Less than high school,"Urban (town, city)",Female,14,Left,3,3.45
618,410,Graduate degree,"Urban (town, city)",Male,66,Right,2,1.4
619,321,Less than high school,Suburban,Female,15,Right,2,2.2
620,280,Graduate degree,"Urban (town, city)",Male,33,Right,2,8.4
621,247,University degree,Suburban,Male,39,Right,2,3.6
622,235,Graduate degree,Rural (country side),Female,34,Right,3,2.15
623,428,Graduate degree,"Urban (town, city)",Male,19,Left,2,3.1
624,142,Less than high school,"Urban (town, city)",Female,16,Right,2,4.7
625,137,High school,"Urban (town, city)",Female,18,Right,3,5.7
626,152,University degree,Suburban,Male,26,Right,2,2.3
627,213,High school,Rural (country side),Male,18,Right,NA,2.2
628,344,High school,Suburban,Male,23,Right,5,2.55
629,178,High school,NA,Male,33,Right,3,8.65
630,224,Graduate degree,"Urban (town, city)",Male,46,Right,9,1.3
631,446,High school,"Urban (town, city)",Male,18,Right,1,1.9
632,140,University degree,Suburban,Male,19,Right,1,6.15
633,279,High school,"Urban (town, city)",Male,18,Right,2,4.75
634,238,University degree,Rural (country side),Female,39,Right,4,1.35
635,NA,Less than high school,Suburban,Male,18,Right,4,6.05
636,149,Less than high school,"Urban (town, city)",Female,15,Right,5,4.05
637,165,High school,Rural (country side),Male,23,Left,4,1.3
638,226,High school,Suburban,Male,18,Right,3,2.9
639,214,High school,Suburban,Male,58,Right,3,1.65
640,252,Graduate degree,Rural (country side),Male,39,Right,5,2.8
641,143,High school,Suburban,Male,20,Right,1,2.1
642,126,Graduate degree,Suburban,Male,32,Right,3,1.55
643,429,University degree,Suburban,Male,53,Right,2,5.6
644,NA,High school,Suburban,Female,25,Right,1,2.75
645,231,High school,Rural (country side),Male,44,Right,2,1.75
646,131,High school,"Urban (town, city)",Male,26,Right,1,7.25
647,109,High school,"Urban (town, city)",Male,21,Right,1,1.9
648,248,High school,"Urban (town, city)",Female,18,Right,3,4.85
649,160,High school,"Urban (town, city)",Female,25,Right,2,1
650,209,University degree,Rural (country side),Female,23,Both,NA,1.15
651,335,Graduate degree,"Urban (town, city)",Female,20,Right,NA,1.1
652,313,High school,"Urban (town, city)",Male,20,Right,2,4.3
653,165,High school,Suburban,Male,18,Right,2,1.45
654,190,University degree,Suburban,Male,24,Right,2,1.1
655,176,High school,Rural (country side),Female,19,NA,1,1.75
656,197,High school,Suburban,Female,16,Right,2,1.8
657,NA,High school,Rural (country side),Male,18,Right,2,5.2
658,NA,High school,"Urban (town, city)",Female,17,Left,1,1
659,169,University degree,Suburban,Female,28,Right,2,0.9473684210526315
660,326,Graduate degree,Rural (country side),Female,59,Right,7,3.9
661,441,High school,Rural (country side),Male,51,Right,3,4.45
662,348,Less than high school,Suburban,Male,15,Right,2,3.9
663,242,Less than high school,Suburban,Male,16,Right,2,5.5
664,274,High school,"Urban (town, city)",Female,17,Right,3,1.35
665,243,University degree,"Urban (town, city)",Male,19,Right,2,1.1
666,197,University degree,Suburban,Male,23,Left,2,4.05
667,198,University degree,NA,Male,29,Right,2,2.25
668,202,Less than high school,Suburban,Female,16,Right,3,4.7
669,NA,University degree,"Urban (town, city)",Male,18,Right,1,4.95
670,166,University degree,"Urban (town, city)",Female,68,Right,4,1.2
671,NA,High school,Suburban,Male,30,Right,2,4.65
672,165,University degree,Suburban,Male,25,Right,2,4.7
673,NA,Graduate degree,"Urban (town, city)",Male,73,Right,7,3.55
674,224,Less than high school,"Urban (town, city)",Female,14,Right,2,2.8
675,128,High school,Suburban,Female,18,Right,3,1.8
676,221,Graduate degree,"Urban (town, city)",Female,25,Both,2,2.5
677,209,Less than high school,Rural (country side),Male,15,Right,2,1.45
678,165,Less than high school,"Urban (town, city)",Male,15,Right,2,1.2
679,286,University degree,"Urban (town, city)",Female,23,Left,1,2.05
680,210,High school,Suburban,Male,21,Left,1,6.5
681,293,High school,"Urban (town, city)",Female,39,Right,4,3.9
682,129,Graduate degree,Rural (country side),Female,41,Right,4,1.1
683,161,University degree,Rural (country side),Male,25,Right,2,3.9
684,133,University degree,Suburban,Male,26,Right,1,1.2
685,381,High school,Rural (country side),Male,34,Right,3,1.4
686,205,University degree,Rural (country side),Male,29,Right,3,4.15
687,441,High school,"Urban (town, city)",Female,17,Right,2,3.75
688,498,Graduate degree,Suburban,Male,34,Right,3,3.45
689,234,Graduate degree,Rural (country side),Male,26,Right,7,2.7
690,423,University degree,"Urban (town, city)",Female,27,Right,2,3.85
691,218,High school,Rural (country side),Male,31,Right,1,2.25
692,244,University degree,Suburban,Female,32,Right,2,2.4
693,201,Graduate degree,Rural (country side),Male,45,Right,1,1.85
694,194,High school,Suburban,Female,20,Right,4,4.55
695,236,Graduate degree,"Urban (town, city)",Male,55,Right,5,1.45
696,206,High school,Suburban,Male,21,Right,3,4.95
697,120,University degree,"Urban (town, city)",Female,23,Right,6,1
698,308,Less than high school,"Urban (town, city)",Female,15,Right,2,2.8
699,157,University degree,"Urban (town, city)",Female,18,Right,2,1.65
700,253,University degree,Suburban,Male,20,Right,3,5
701,526,Graduate degree,Suburban,Female,53,Right,3,1.5
702,187,Less than high school,Suburban,Male,16,Right,2,6.55
703,382,High school,"Urban (town, city)",Male,58,Right,NA,5.7
704,387,Graduate degree,Rural (country side),Male,58,Right,3,2.05
705,383,University degree,"Urban (town, city)",Female,33,Right,3,2.95
706,233,Less than high school,Rural (country side),Female,16,Right,3,1.9
707,428,Less than high school,Suburban,Male,16,Right,1,7.3
708,163,Graduate degree,Suburban,Male,44,Right,2,2.8
709,282,University degree,Rural (country side),Male,56,Left,3,2.210526315789474
710,293,Less than high school,Suburban,Male,17,Right,1,1.9
711,NA,University degree,Suburban,Male,53,Both,4,1
712,124,High school,Suburban,Male,18,Right,3,1.2
713,118,High school,"Urban (town, city)",Male,28,Left,7,6.8
714,539,University degree,"Urban (town, city)",Female,41,Left,2,2.9
715,182,High school,Suburban,Female,20,Right,2,2.9
716,NA,Graduate degree,Suburban,Male,46,Right,4,1.4
717,155,High school,Suburban,Male,18,Right,2,1.3
718,184,University degree,"Urban (town, city)",Male,22,Right,3,2
719,198,University degree,Suburban,Male,26,Right,1,5.3
720,NA,University degree,"Urban (town, city)",Male,35,Right,4,1
721,NA,High school,"Urban (town, city)",Male,50,Right,3,1.65
722,142,High school,"Urban (town, city)",Female,17,Left,2,1.1
723,NA,High school,Suburban,Male,18,Right,3,3.5
724,148,High school,Rural (country side),Male,63,Both,1,1.75
725,178,Graduate degree,Suburban,Female,28,Right,3,1.45
726,220,High school,Rural (country side),Male,50,Right,3,5.65
727,155,High school,"Urban (town, city)",Male,61,Left,4,1.5
728,464,University degree,Suburban,Male,37,Right,2,1.65
729,216,High school,Suburban,Male,15,Left,2,1.65
730,192,University degree,NA,Male,26,Right,4,5.7
731,NA,High school,Suburban,Male,38,Left,4,2.95
732,274,University degree,Suburban,Female,40,Right,1,3.1
733,315,University degree,Suburban,Male,32,Right,1,4.2
734,133,High school,"Urban (town, city)",Female,18,Right,3,1.35
735,326,High school,Suburban,Male,28,Right,1,3.05
736,226,University degree,Rural (country side),Male,31,Right,2,1.2
737,184,University degree,Suburban,Male,30,Left,NA,2.95
738,189,Graduate degree,Rural (country side),Female,25,Right,2,1.2
739,220,Less than high school,Suburban,Male,17,Right,2,3.4
740,NA,University degree,"Urban (town, city)",Male,21,Right,2,3.5
741,384,High school,Rural (country side),Female,19,Right,2,2.65
742,171,High school,Rural (country side),Male,23,Right,2,3.8
743,185,University degree,Rural (country side),Female,29,Left,3,6
744,176,Less than high school,Rural (country side),Male,17,Right,1,1.6
745,134,High school,"Urban (town, city)",Female,19,Right,3,2.75
746,108,Less than high school,"Urban (town, city)",Male,15,Right,1,2.5
747,345,Less than high school,Suburban,Female,15,Right,4,2.65
748,416,Less than high school,"Urban (town, city)",Male,17,Right,1,1.6
749,169,High school,Suburban,Male,18,Right,4,6.3
750,243,University degree,Suburban,Male,25,Right,2,6.95
751,128,High school,Rural (country side),Female,19,Right,2,1.75
752,205,High school,Rural (country side),Female,16,Right,6,7.75
753,558,Graduate degree,Rural (country side),Male,37,Right,2,4.55
754,261,Graduate degree,Suburban,Male,45,Right,5,1.9
